schema_type,title,file_id,notes,organization_title,date_of_request,response_type,fees,language,license_id,metadata_created,metadata_modified,dkan_url_path
access-requests,22-0713,22-0713,"Financial contracts awarded through Request For Proposal (RFP) process or by Deputy Minister (DM) signature related to the services of cleanup land; specifically metals and vehicles (cars, trucks, passenger vehicles, etc). What was the $ amount awarded? How contracts were awarded to Urban Auto Recycling, specifically for the Industrial McRae lot located at 99 Boulder Road that was leased by [NAME] and the Dawson Group of Companies (property where bears were destroyed) and the Deep Creek Solid Waste Facility (60 Deep Creek Road). I would like to to know the process and how one company was selected and compensated for the work. Did YG provide financial incentives (subsidization) for the transportation of metals and crushed vehicles? -Industrial McRae Lot https://www.cbc.ca/news/canada/north/trial-whitehorse-bear-cooking-oil-1.6172311",Environment,2023-03-17,no_records_found,No,,OGL-Yukon-2.0,2023-04-21 14:07:05,2023-04-21 14:07:05,https://open.yukon.ca/access-information/access-summary/22-0713
access-requests,22-0710,22-0710,"Location: Shell former Peel River YT J-21 Exploratory Wellsite and Staging Area (including former waste disposal site), on Gwich'in Private Lands in the Tetlit Gwich'in Secondary Use Area Coordinates: J-21 Wellsite - 66° 30’ 31.9” N,134° 4’ 32.3” W (well drilling application) - 66° 30’ 31.9” N, 134° 4’ 23.3” W (well abandonment application) J-21 Staging Area - 66°30'7.60""N, 134° 4'24.95""W All coordinates are for activities associated with the J-21 Wellsite, some work happened in different areas depending on the activity. 
Records: Environmental records, information pertaining to spills or complaints, enforcements, delineation reports, status of the sites, incident reports, reports by other consultants with respect to soil and groundwater contamination. 
Timeframe: January 1, 1960 - February 28, 2023",Environment,2023-03-06,granted_in_part,No,,OGL-Yukon-2.0,2023-04-24 15:09:16,2024-11-14 20:44:29,https://open.yukon.ca/access-information/access-summary/22-0710
access-requests,22-0698,22-0698,"Looking to find out the total amount of funding provided by the Department of Justice (or other Departments) to the Kwanlin Dun First Nation Safety Program since it's inception. Timeframe: January 1, 2015 - February 1, 2023",Justice,2023-03-01,granted_in_full,No,,OGL-Yukon-2.0,2023-04-24 15:14:17,2023-04-24 15:14:17,https://open.yukon.ca/access-information/access-summary/22-0698
access-requests,22-0737,22-0737,"Meeting minutes and notes taken during meetings between StrategyCorp and/or [NAME] and/or the Stronger Families Institute with the Department of Health and Social Services (HSS) (including with the HSS Minister, either/both HSS Deputy Ministers (DMs), HSS Assistant Deputy Ministers (ADMs), and HSS staff). Timeframe: January 1, 2022 - March 21, 2023",Health and Social Services,2023-03-28,no_records_found,No,,OGL-Yukon-2.0,2023-04-27 14:07:43,2023-04-27 14:07:43,https://open.yukon.ca/access-information/access-summary/22-0737
access-requests,22-0738,22-0738,"Any correspondence between [NAME], consultant lobbyist at StrategyCorp, and the Department of Health and Social Services. Any correspondence between StrategyCorp and the Department of Health and Social Services. Any correspondence between the Stronger Families Institute and the Department of Health and Social Services. Please remove any duplicates of messages between the parties listed. Timeframe: January 1, 2023 - March 21, 2023",Health and Social Services,2023-03-28,no_records_found,No,,OGL-Yukon-2.0,2023-04-27 14:11:25,2023-04-27 14:11:25,https://open.yukon.ca/access-information/access-summary/22-0738
access-requests,22-0712,22-0712,"Annual request to obtain the total number of deaths, burials, cremations, and other dispositions that occurred in the Yukon Territory in 2021 (regardless of residency).
Timeframe: January 1, 2021 - December 31, 2021",Health and Social Services,2023-03-06,granted_in_full,No,,OGL-Yukon-2.0,2023-05-01 14:06:23,2024-11-14 20:45:37,https://open.yukon.ca/access-information/access-summary/22-0712
access-requests,22-0760,22-0760,"Seeking copies of all email and written communication from Yukon government to former employees regarding the application of GAM policy 1.14. Do not need the names of those employees, however do need a reference to their former role(s) within government. Please remove all duplicate records. Timeframe: January 1, 2019 - March 28, 2023",Justice,2023-04-03,no_records_found,No,,OGL-Yukon-2.0,2023-05-02 10:10:45,2023-05-02 10:10:45,https://open.yukon.ca/access-information/access-summary/22-0760
access-requests,22-0718,22-0718,"Copy of a memo from Deputy Minister of Health and Social Services to Minister McPhee dated April 22, 2022 (or there abouts) advising that a Cost of Living Allowance (COLA) amount of 2% would be added annually to ALL TPA agreements in the future. Timeframe: March 1, 2022 - March 7, 2023",Health and Social Services,2023-03-13,no_records_found,No,,OGL-Yukon-2.0,2023-05-08 11:35:01,2023-05-08 11:35:01,https://open.yukon.ca/access-information/access-summary/22-0718
access-requests,22-0758,22-0758,"Any studies, reports or analysis on the feasibility of varsity sports at Yukon University. Timeframe: March 25, 2023 - March 27, 2023",Education,2023-04-03,withheld_in_full,No,,OGL-Yukon-2.0,2023-05-08 11:36:47,2023-05-08 11:36:47,https://open.yukon.ca/access-information/access-summary/22-0758
access-requests,23-0016,23-0016,"All email correspondence and meeting notes (electronic or paper) related to the ""Values and Ethics Code"". Timeframe: March 1, 2023 - April 13, 2023",Justice,2023-04-19,no_records_found,No,,OGL-Yukon-2.0,2023-05-08 11:38:33,2023-05-08 11:38:33,https://open.yukon.ca/access-information/access-summary/23-0016
access-requests,22-0717,22-0717,"Requesting an opportunity to obtain copies of public records that includes copies of all data breach incidents recorded in your department that occurred under the jurisdiction of the Province of Yukon Specific information from each breach should contain the following: a) Name of the affected Company or Entity b) Address of the affected Company or Entity c) Number of affected individuals d) Date of the Incident/Breach e) Date of the Notification sent to the affected individuals f) Type of information breached or compromised (Personal, Health or Financial) g) Brief description of the breach (what happened or what caused the breach) Understanding that some of the information requested may not be applicable or available on your records, please provide the information applicable or available on your records. Please inform of the cost of providing the records electronically in a structured format (e.g. XLS, CSV) via email or CD_ROM via mail. Timeframe: October 12, 2022 - March 8, 2023",Highways and Public Works,2023-03-14,granted_in_full,No,,OGL-Yukon-2.0,2023-05-09 09:51:24,2024-12-23 18:10:23,https://open.yukon.ca/access-information/access-summary/22-0717
access-requests,22-0719,22-0719,"Any memo or communication between the Deputy Minister of Finance, ADM of Management Board Secretariat and Deputy Minister of Health & Social Services regarding instructions or direction for the inclusion of COLA (Cost of Living) amount/percentage into the 2023-2024 Budget Mains for TPA agreements. Timeframe: June 1, 2022 - February 28, 2023",Health and Social Services,2023-03-13,granted_in_part,No,,OGL-Yukon-2.0,2023-05-09 10:03:34,2023-05-09 10:03:34,https://open.yukon.ca/access-information/access-summary/22-0719
access-requests,22-0728,22-0728,"Approved requests for personalized license plates. Seeking a list of the approved plates and dates of approval, not the actual application forms. Timeframe: January 1, 2013 - March 10, 2023",Highways and Public Works,2023-03-16,granted_in_full,No,,OGL-Yukon-2.0,2023-05-10 09:14:28,2024-12-23 18:09:04,https://open.yukon.ca/access-information/access-summary/22-0728
access-requests,22-0741,22-0741,"The cost of German-language advertising campaigns promoting tourism to the Yukon in European markets. Also seeking the advertising materials produced as well as any reports/analysis documents on the German-speaking tourism market and any reports outlining marketing/advertising strategies to attract German-speaking tourists. Timeframe: January 1, 2022 - March 23, 2023",Tourism and Culture,2023-03-30,granted_in_full,No,,OGL-Yukon-2.0,2023-05-10 09:16:57,2024-12-23 18:05:13,https://open.yukon.ca/access-information/access-summary/22-0741
access-requests,22-0739,22-0739,"Requesting all Reasons for Decision: Financial Security Determination documents related to mining projects and exploration projects. (Such as this https://emr-ftp.gov.yk.ca/emrweb/COMM/major-mines/minto/mml-minto-security-determinitation-reasons-for-decision-2022-01.pdf) These documents are available online for some mines but not all and the current posted versions contain out of date information. Timeframe: January 1, 2022 - March 22, 2023","Energy, Mines and Resources",2023-03-28,no_records_found,No,,OGL-Yukon-2.0,2023-05-11 11:20:22,2023-05-11 11:20:22,https://open.yukon.ca/access-information/access-summary/22-0739
access-requests,23-0004,23-0004,"Briefing notes and correspondence relating to the World Health Organization Global Code of Practice on the International Recruitment of Health Personnel, including any briefing notes and correspondence with federal/provincial officials and/or health personnel recruiting agencies regarding the Code. Timeframe: January 1, 2011 - April 5, 2023",Health and Social Services,2023-04-14,no_records_found,No,,OGL-Yukon-2.0,2023-05-12 16:13:23,2023-05-12 16:13:23,https://open.yukon.ca/access-information/access-summary/23-0004
access-requests,23-0005,23-0005,"Briefing notes and correspondence relating to the World Health Organization Global Code of Practice on the International Recruitment of Health Personnel, including any briefing notes and correspondence with federal/provincial officials and/or health personnel recruiting agencies regarding the Code. Timeframe: January 1, 2011 - April 5, 2023",Justice,2023-04-17,no_records_found,No,,OGL-Yukon-2.0,2023-05-12 16:15:13,2023-05-12 16:15:13,https://open.yukon.ca/access-information/access-summary/23-0005
access-requests,23-0001,23-0001,"Looking to see the scope of Change Order(CO) # 1 for the following project. Do not need to see any other information related to the CO other than the scope it entails. C00066129 - Nisutlin Bay Bridge Replacement. Timeframe: April 1, 2022 – April 2, 2023",Highways and Public Works,2023-04-11,granted_in_part,No,,OGL-Yukon-2.0,2023-05-15 14:53:29,2023-05-15 14:53:29,https://open.yukon.ca/access-information/access-summary/23-0001
access-requests,23-0045,23-0045,"Requesting the winning bid documents for all Yukon Government(YG) contracts awarded to Cobalt Construction between the dates above. At this point, seeking the bid document submitted by Cobalt Construction that was accepted by YG for that contract. Timeframe: July 17, 2017 - January 30, 2023",Economic Development,2023-05-03,no_records_found,No,,OGL-Yukon-2.0,2023-05-18 15:09:36,2023-05-18 15:09:36,https://open.yukon.ca/access-information/access-summary/23-0045
access-requests,23-0028,23-0028,"Please prepare and provide the requested 5 years of YG travel costs specific to those managed by the Travel Desk Team, for all requests entered in the Apollo software/system. Specifically, looking for the monthly dollar amounts in each fiscal year, the cumulative fiscal year spend, the number of total requests/instances in the fiscal year, the number of requests/instances broken down by month in the fiscal year, the number of requests/instances that are for YG personnel in a fiscal year and monthly basis, and the number of requests/instances that are for medical travel in a fiscal year and monthly basis. Please also provide how many service providers (agency/booking agent) fulfill the travel requests on a regular ongoing basis. Example: ""Fiscal 2018 total $2,000,000, Total Annual Bookings 3000, 1500 Medical, 1500 YG, Monthly Breakdown: April $40,000 20 Medical, 10 YG, May $20,000, 10 Medical, 10 YG..."" Thank you. Timeframe: April 1, 2018 - March 31, 2023",Highways and Public Works,2023-04-28,granted_in_full,No,,OGL-Yukon-2.0,2023-05-23 14:36:20,2023-05-23 14:36:20,https://open.yukon.ca/access-information/access-summary/23-0028
access-requests,23-0009,23-0009,"Reports and consultations relating to McConnell Lake area flooding Final report from Tetra Tech in relation to McConnell Lake flooding. Timeframe: October 1, 2022 - April 11, 2023",Highways and Public Works,2023-04-18,no_records_found,No,,OGL-Yukon-2.0,2023-05-23 14:37:57,2023-05-23 14:37:57,https://open.yukon.ca/access-information/access-summary/23-0009
access-requests,23-0038,23-0038,"Any studies, reports or analysis on the feasibility of varsity sports at Yukon University. 
Timeframe: March 25, 2021 - April 24, 2023",Yukon University,2023-04-27,granted_in_full,No,,OGL-Yukon-2.0,2023-05-24 15:38:21,2024-09-15 20:39:29,https://open.yukon.ca/access-information/access-summary/23-0038
access-requests,23-0039,23-0039,"Would like to have the the following records from YUKON EDUCATION For the 2023-2023 fiscal year: 1. What was the total surplus or deficit in the overall budget. 2. What was the surplus or deficit in Staffing 3. What was the surplus or deficit in Capitol 4. What was the surplus or deficit O+M. Timeframe: April 1, 2022 - March 31, 2023",Education,2023-05-01,no_records_found,No,,OGL-Yukon-2.0,2023-05-26 09:46:43,2023-05-26 09:46:43,https://open.yukon.ca/access-information/access-summary/23-0039
access-requests,23-0008,23-0008,"Reports and consultations relating to McConnell Lake area flooding Final report from Tetra Tech in relation to McConnell Lake flooding. Timeframe: October 1, 2022 - April 11, 2023",Community Services,2023-04-12,granted_in_full,No,,OGL-Yukon-2.0,2023-05-31 15:07:30,2023-05-31 15:07:30,https://open.yukon.ca/access-information/access-summary/23-0008
access-requests,22-0629,22-0629,"Looking for land sales data, and private real estate transaction records for every transaction that the Yukon Government has. This data should be tied to the Property Identification Number (PIN), and as well as Assessment Roll Number. It should contain the sale price, and sale date, but should not contain any personal information such as names of buyers or sellers. Many other provinces provide this data to the public free of charge, such as British Columbia and Ontario. The ideal format of the data is as follows: | PIN | Roll Number | Address | Sale Price | Sale Date | |---------|-------------|-----------------|------------|------------| | 8010053 | 3010680110 | 7132 7TH AVENUE | $200,000 | 2010/01/01 | | 8010055 | 3010680300 | 706 WOOD STREET | $175,000 | 2008/06/01 |.",Community Services,2023-01-19,granted_in_full,No,,OGL-Yukon-2.0,2023-05-31 15:30:31,2024-01-17 12:04:23,https://open.yukon.ca/access-information/access-summary/22-0629
access-requests,23-0066,23-0066,"Requesting a copy of the records in response to the following ATIPP requests. A-7552 Environment. 
Timeframe: January 1, 2017 – May 16, 2023",Environment,2023-05-16,granted_in_full,No,,OGL-Yukon-2.0,2023-06-07 14:25:39,2024-09-15 20:44:12,https://open.yukon.ca/access-information/access-summary/23-0066
access-requests,23-0068,23-0068,"Requesting a copy of the records in response to the following ATIPP requests. A-7912 FLSD A-7555 FLSD. 
Timeframe: January 1, 2017 – May 16, 2023",French Language Services Directorate,2023-05-23,granted_in_full,No,,OGL-Yukon-2.0,2023-06-07 14:28:17,2024-09-15 20:45:56,https://open.yukon.ca/access-information/access-summary/23-0068
access-requests,23-0069,23-0069,"Requesting a copy of the records in response to the following ATIPP requests. A-7557 HPW A-6990 HPW. 
Timeframe: January 1, 2017 – May 16, 2023",Highways and Public Works,2023-05-17,granted_in_full,No,,OGL-Yukon-2.0,2023-06-09 12:51:39,2024-09-15 20:46:42,https://open.yukon.ca/access-information/access-summary/23-0069
access-requests,23-0070,23-0070,"Requesting a copy of the records in response to the following ATIPP requests. A-7915 Justice. 
Timeframe: January 1, 2017 – May 16, 2023",Justice,2023-05-17,granted_in_full,No,,OGL-Yukon-2.0,2023-06-09 12:54:21,2024-09-22 20:56:29,https://open.yukon.ca/access-information/access-summary/23-0070
access-requests,23-0075,23-0075,"Requesting a copy of the records in response to the following ATIPP requests. A-7921 YLC. 
Timeframe: January 1, 2017 – May 16, 2023",Yukon Liquor Corporation,2023-05-17,granted_in_full,No,,OGL-Yukon-2.0,2023-06-12 15:52:09,2024-09-29 20:19:17,https://open.yukon.ca/access-information/access-summary/23-0075
access-requests,23-0076,23-0076,"Requesting a copy of the records in response to the following ATIPP requests. A-7920 Yukon Housing. 
Timeframe: January 1, 2017 – May 16, 2023",Yukon Housing Corporation,2023-05-23,granted_in_full,No,,OGL-Yukon-2.0,2023-06-12 15:54:26,2024-09-29 20:20:24,https://open.yukon.ca/access-information/access-summary/23-0076
access-requests,23-0020,23-0020,"According to part 19 of the Yukon Health and Safety Regulations: VIOLENCE AND HARASSMENT PREVENTION POLICY STATEMENT AND PROCEDURES 19.01 (1) Every employer must, in relation to each of the employer’s workplaces (a)develop a written policy statement and procedures respecting the prevention of violence and harassment, and implement those procedures; Does HSS, Corporate Services have a Violence and Harassment policy/procedure? Timeframe: April 17, 2023 (One Day)",Health and Social Services,2023-04-20,granted_in_full,No,,OGL-Yukon-2.0,2023-06-13 14:49:05,2024-01-17 12:23:06,https://open.yukon.ca/access-information/access-summary/23-0020
access-requests,23-0072,23-0072,"Requesting a copy of the records in response to the following ATIPP requests. A-7917 PSC A-7560 PSC. 
Timeframe: January 1, 2017 – May 16, 2023",Public Service Commission,2023-05-23,granted_in_full,No,,OGL-Yukon-2.0,2023-06-13 14:52:41,2024-09-22 20:57:31,https://open.yukon.ca/access-information/access-summary/23-0072
access-requests,23-0074,23-0074,"Requesting a copy of the records in response to the following ATIPP requests. A-7705 WSCB A-7922 WSCB A-7565 WSCB A-6991 WSCB. Timeframe: January 1, 2017 – May 16, 2023",Yukon Workers’ Compensation Health and Safety Board,2023-05-17,granted_in_full,No,,OGL-Yukon-2.0,2023-06-13 14:54:54,2024-09-29 20:18:02,https://open.yukon.ca/access-information/access-summary/23-0074
access-requests,23-0062,23-0062,"Requesting a copy of the records in response to the following ATIPP requests. A-7924 Education. 
Timeframe: January 1, 2017 – May 16, 2023",Education,2023-05-23,granted_in_full,No,,OGL-Yukon-2.0,2023-06-14 14:48:42,2024-09-15 20:40:32,https://open.yukon.ca/access-information/access-summary/23-0062
access-requests,23-0020,23-0020,"According to part 19 of the Yukon Health and Safety Regulations: VIOLENCE AND HARASSMENT PREVENTION POLICY STATEMENT AND PROCEDURES 19.01 (1) Every employer must, in relation to each of the employer’s workplaces (a)develop a written policy statement and procedures respecting the prevention of violence and harassment, and implement those procedures; Does HSS, Corporate Services have a Violence and Harassment policy/procedure? 
Timeframe: April 17, 2023 (One Day)",Health and Social Services,2023-04-20,granted_in_full,No,,OGL-Yukon-2.0,2023-06-15 14:10:28,2024-09-15 20:35:00,https://open.yukon.ca/access-information/access-summary/23-0020-0
access-requests,23-0046,23-0046,"Requesting a report that shows how many hours individual Nursing Home Attendants, Licensed Practical Nurses and Registered Nurses are working at the Thomson Centre, McDonald Lodge, Copper Ridge Place and Whistle Bend Place. 
Request this data in the format of the number times individual employees worked individual regular shifts (whatever that may be), the total number of consecutive hours worked, the date the hours were worked, per employee, per location plus the period of time between their shift and a return to work (whatever that reason may be). Need this information on a ‘per 24 hour day’ basis versus per pay period, want to map how much rest employees are getting between periods of work. 
Request the employees be identified and sorted by their employee ID numbers. Because this is all machine readable data in the payroll system, request the data be delivered in spreadsheet format. 
Request this information be sourced from Human Resources for Health and Social Services, specifically from payroll information as all extra hours must all be entered and approved.",Health and Social Services,2023-05-03,no_records_found,No,,OGL-Yukon-2.0,2023-06-15 14:18:21,2023-06-15 14:18:21,https://open.yukon.ca/access-information/access-summary/23-0046
access-requests,23-0047,23-0047,"Requesting a report that shows how many hours individual Home Support Workers and Home Care Nurses are working in Yukon communities. 
Request this data in the format of the number times individual employees worked individual regular shifts (whatever that may be), the total number of consecutive hours worked, the date the hours were worked, per employee, per location plus the period of time between their shift and a return to work (whatever that reason may be). Need this information on a ‘per 24 hour day’ basis versus per pay period, because want to map how much rest employees are getting between periods of work. 
Request the employees be identified and sorted by their employee ID numbers. Because this is all machine readable data in the payroll system, we request the data be delivered in spreadsheet format. 
Request this information be sourced from Human Resources for Health and Social Services, specifically from payroll information as all extra hours must all be entered and approved.
Timeframe: January 1, 2019 - April 27, 2023",Health and Social Services,2023-05-03,no_records_found,No,,OGL-Yukon-2.0,2023-06-15 14:20:52,2023-06-15 14:20:52,https://open.yukon.ca/access-information/access-summary/23-0047
access-requests,23-0029,23-0029,Access to your Adult Corrections Use of Force Policy. There are other policies available but would like to have a PDF copy of the Use of Force Policy.,Justice,2023-04-25,granted_in_full,No,,OGL-Yukon-2.0,2023-06-22 15:39:52,2024-09-15 20:37:33,https://open.yukon.ca/access-information/access-summary/23-0029
access-requests,23-0064,23-0064,"Requesting a copy of the records in response to the following ATIPP requests. A-7553 ECO. 
Timeframe: January 1, 2017 – May 16, 2023",Executive Council Office,2023-05-17,granted_in_full,No,,OGL-Yukon-2.0,2023-06-22 15:41:47,2024-09-15 20:41:32,https://open.yukon.ca/access-information/access-summary/23-0064
access-requests,23-0065,23-0065,"Requesting a copy of the records in response to the following ATIPP requests. A-7908 EMR. 
Timeframe: January 1, 2017 – May 16, 2023","Energy, Mines and Resources",2023-05-16,granted_in_full,No,,OGL-Yukon-2.0,2023-06-22 15:43:44,2024-09-15 20:42:50,https://open.yukon.ca/access-information/access-summary/23-0065
access-requests,23-0067,23-0067,"Requesting a copy of the records in response to the following ATIPP requests. A-7911 Finance A-7554 Finance. 
Timeframe: January 1, 2017 – May 16, 2023",Finance,2023-05-18,granted_in_full,No,,OGL-Yukon-2.0,2023-06-22 15:47:34,2024-09-15 20:45:06,https://open.yukon.ca/access-information/access-summary/23-0067
access-requests,23-0057,23-0057,"Would like to have the the following records from YUKON EDUCATION For each of the following years- 2017, 2018, 2019, 2020, 2021, 2022, 2023 fiscal years: 1. What was the total surplus or deficit in the overall budget. 2. What was the surplus or deficit in Staffing 3. What was the surplus or deficit in Capitol 4. What was the surplus or deficit O+M. Timeframe: March 31, 2016 - March 31, 2023",Education,2023-05-26,granted_in_full,No,,OGL-Yukon-2.0,2023-07-07 09:27:45,2023-07-07 09:27:45,https://open.yukon.ca/access-information/access-summary/23-0057
access-requests,23-0092,23-0092,"Emails, Teams messages, text messages from St. Francis of Assisi teacher Kyle Janzen having to do with [NAME1], [NAME2], catholic PD, SOGI, Bill 304, GSA, or the word ""woke,"". Timeframe: August 18, 2022 - May 30, 2023",Education,2023-06-07,no_records_found,No,,OGL-Yukon-2.0,2023-07-11 16:08:11,2023-07-11 16:08:11,https://open.yukon.ca/access-information/access-summary/23-0092
access-requests,23-0077,23-0077,"Would like a copy of the draft Yukon Substance Use Strategy as submitted to Yukon First Nation governments for review and comment. Timeframe: March 1, 2023 - April 30, 2023",Health and Social Services,2023-05-18,withheld_in_full,No,,OGL-Yukon-2.0,2023-07-18 13:20:59,2023-07-18 13:20:59,https://open.yukon.ca/access-information/access-summary/23-0077
access-requests,23-0079,23-0079,"Briefing notes to minister regarding construction of new secure medical unit at Whitehorse General Hospital. include all iterations of the units name (secure medical unit, short stay psychiatric unit, mental wellness unit, and now the mental health unit). 
Timeframe: September 1, 2022 - May 23, 2023",Health and Social Services,2023-05-29,granted_in_full,No,,OGL-Yukon-2.0,2023-07-24 15:56:16,2024-09-29 20:24:18,https://open.yukon.ca/access-information/access-summary/23-0079
access-requests,23-0089,23-0089,"Agendas and minutes for any meetings of the council held in 2023. 
Timeframe: January 1, 2023 - May 29, 2023",Yukon Police Council,2023-06-02,granted_in_full,No,,OGL-Yukon-2.0,2023-07-24 15:58:57,2024-09-29 20:25:21,https://open.yukon.ca/access-information/access-summary/23-0089
access-requests,23-0096,23-0096,Requesting Yukon parks department Park rangers policies and procedures.,Environment,2023-06-07,granted_in_part,No,,OGL-Yukon-2.0,2023-07-24 16:03:55,2024-09-29 20:27:15,https://open.yukon.ca/access-information/access-summary/23-0096
access-requests,23-0109,23-0109,"There was a tender for ""Lifecycle analysis (LCA) of greenhouse gases (GHG) associated with wood-based biomass use in Yukon"". It was awarded on March 12, 2021. Would like to view the report resulting from the tender.
Timeframe: March 12, 2021 - June 8, 2023",Environment,2023-06-15,granted_in_part,No,,OGL-Yukon-2.0,2023-07-25 10:11:19,2024-09-29 20:28:55,https://open.yukon.ca/access-information/access-summary/23-0109
access-requests,23-0085,23-0085,"Would like a copy of the contract found on the Government Contracts Website 836541 YUKON INC O/A $49,679.50 2023-01-01 C00069494 Original Education Professional Services - others Price Driven Whitehorse D 2022-23. Timeframe: October 1, 2022 - May 26, 2023",Education,2023-06-01,granted_in_full,No,,OGL-Yukon-2.0,2023-07-28 16:06:29,2023-07-28 16:06:29,https://open.yukon.ca/access-information/access-summary/23-0085
access-requests,23-0112,23-0112,"Number of suspension appeals submitted to FH Collins School council number of reinstatement of students number of suspensions upheld number of suspensions that exceed 10 days. 
Timeframe: August 30, 2021 - June 6, 2023",Education,2023-06-19,granted_in_full,No,,OGL-Yukon-2.0,2023-07-31 14:22:30,2024-09-29 20:30:39,https://open.yukon.ca/access-information/access-summary/23-0112
access-requests,23-0119,23-0119,"Any and all correspondence regarding a CBC article published on March 14, 2023, titled ""High Stakes,"" and written by [NAME1]. The story is about a two-storey cabin on a placer claim, held by [NAME2] and located on Little Atlin Lake near the Lubbock River. Please limit this request to the Deputy Minister's Office. Please exclude legislation, communication and public engagement materials and materials from the Fish Wildlife Branch. 
Timeframe: March 1, 2023 to June 16, 2023.","Energy, Mines and Resources",2023-06-28,granted_in_full,No,,OGL-Yukon-2.0,2023-08-01 15:10:17,2024-09-29 20:32:41,https://open.yukon.ca/access-information/access-summary/23-0119
access-requests,23-0136,23-0136,"RFB-2022-11-2055 WHITEHORSE GYMNASTICS AND CLIMBING FACILITY CONSTRUCTION Please provide a copy of PART A column from the BVR Table in the Bid Submission from Wildstone Construction Ltd. We do not need columns for Part B or Part C. Purchasing Representatives are as follows: Brown, Ryan ryan.brown@yukon.ca Kumar, Amit Amit.Kumar@yukon.ca Palm, Annika annika.palm@yukon.ca Rethore, Berenger Ber.Rethore@yukon.ca. Timeframe: March 1, 2023 - June 30, 2023",Community Services,2023-07-06,granted_in_full,No,,OGL-Yukon-2.0,2023-08-10 13:30:13,2023-08-10 13:30:13,https://open.yukon.ca/access-information/access-summary/23-0136
access-requests,23-0107,23-0107,Looking for a copy of the most recent AVOP manual for ENIWA and any additional circulars or amendments pertaining to operating on airside,Highways and Public Works,2023-06-14,granted_in_full,No,,OGL-Yukon-2.0,2023-08-10 13:32:51,2023-08-10 13:32:51,https://open.yukon.ca/access-information/access-summary/23-0107
access-requests,23-0106,23-0106,Looking for the SOP manual for security guards at the ENWIA airport.,Highways and Public Works,2023-06-14,withheld_in_full,No,,OGL-Yukon-2.0,2023-08-10 13:34:13,2023-10-30 14:10:31,https://open.yukon.ca/access-information/access-summary/23-0106
access-requests,23-0134,23-0134,"The annual report for fiscal year 2021/2022 submitted to the government of Canada as specified in Section 5.2.2 of the Canada – Yukon Canada-Wide Early Learning and Child Care Agreement - 2021 to 2026, which presents the results attributable to the funding provided by the government of Canada under this Agreement. The report was to be submitted to the government of Canada by October 1, 2022. Exclude duplicates, and only include latest versions of documents (final versions or latest drafts). 
Timeframe: August 1, 2022 - December 31, 2022",Education,2023-07-06,granted_in_full,No,,OGL-Yukon-2.0,2023-08-16 10:14:05,2024-09-29 20:33:58,https://open.yukon.ca/access-information/access-summary/23-0134
access-requests,23-0174,23-0174,"Request for documents related to the Nov. 22, 2022 DM briefing on campgrounds that Minister Clarke referred to in the legislature on March 9, 2023. Timeframe: November 22, 2022 (ONE DAY)",Environment,2023-07-25,no_records_found,No,,OGL-Yukon-2.0,2023-08-16 10:16:01,2023-08-16 10:16:01,https://open.yukon.ca/23-0174
access-requests,23-0176,23-0176,"Obtain the following documents: 1. All incident reports (or the equivalent if the documents have a different name) about instances of liberation by mistake in the Yukon between January 2018 and today, July 21, 2023. Liberations by mistake include instances of detainees who were either awaiting trial or serving their sentence but were released by mistake before their actual planned release date for any reason, including administrative errors like sentence miscalculations or identification errors. 2. A machine-readable table (for example, in CSV format, please not in PDF) containing the following information for all reports in (1): the date of the liberation by mistake; the actual planned release date; the name, age, and gender of the detainee; the charges they faced; the reason for this mistake and who was responsible; and the outcome of the liberation by mistake. Timeframe: January 1, 2018 - July 20, 2023.",Justice,2023-07-26,no_records_found,No,,OGL-Yukon-2.0,2023-08-16 11:16:31,2023-08-16 11:16:31,https://open.yukon.ca/access-information/access-summary/23-0176
access-requests,23-0177,23-0177,"Obtain the following documents: 1. All incident reports (or the equivalent if the documents have a different name) about instances of illegal detentions in the Yukon between January 2018 and today, July 21, 2023. Illegal detentions include instances of detainees who were supposed to be released on a certain date but remained detained for any reason including but not limited to administrative errors like sentence miscalculations or identification errors. 2. A machine-readable table (for example, in CSV format, please not in PDF) containing the following information for all reports in (1): the date of the illegal detention (beginning and end); the actual planned release date; the total duration of the illegal detention, the name, age, and gender of the detainee; the charges they faced; the institution where they were detained; the reason for this mistake and who was responsible; whether any compensation was paid to the person who was illegally detained and the amount of the compensation. Timeframe: January 1, 2018 - July 20, 2023.",Justice,2023-07-26,no_records_found,No,,OGL-Yukon-2.0,2023-08-16 11:24:04,2023-08-16 11:24:04,https://open.yukon.ca/access-information/access-summary/23-0177
access-requests,23-0143,23-0143,"Memoranda, reports, assessments, or correspondence regarding the decision to defer funding for the Mental Well Unit at Whitehorse General Hospital in 2022-23 so that designs could be updated to address seismic concerns. Please exclude duplicates. 
Timeframe: January 1, 2023 - July 11, 2023",Yukon Hospital Corporation,2023-07-14,granted_in_part,No,,OGL-Yukon-2.0,2023-08-18 10:29:04,2024-09-29 20:37:02,https://open.yukon.ca/access-information/access-summary/23-0143
access-requests,23-0179,23-0179,"all documents related to the March 3, 2023, Deputy Minister briefing on campgrounds. 
Timeframe: March 03, 2023",Environment,2023-07-28,granted_in_part,No,,OGL-Yukon-2.0,2023-08-23 10:48:53,2024-09-22 20:26:11,https://open.yukon.ca/access-information/access-summary/23-0179
