schema_type,title,notes,tags,language,license_id,metadata_created,metadata_modified,update_frequency,custodian,internal_contact_name,internal_contact_email,homepage_url,spatial_coverage_locations,temporal_coverage_start_date,temporal_coverage_end_date,dkan_url_path
information,Annual report for 2021-2022,ATIPP Act Annual Reports,"atipp_registry,annual reports",,OGL-Yukon-2.0,2022-11-22 16:24:54,2024-07-18 13:35:35,annual,ATIPP Act Coordinator,ATIPP Act Coordinator,atipp.Atipp@gov.yk.ca,,Yukon,,,https://open.yukon.ca/access-information/documents/annual-report-2021-2022
information,Clinton Creek mine site reports,Historical and current reports on remediation efforts at the Clinton Creek abandoned mine site.,,,OGL-Yukon-2.0,2023-02-03 10:42:21,2023-10-05 12:05:15,,Assessment and Abandoned Mines,Assessment and Abandoned Mines,yukonabandonedmines@yukon.ca,,Clinton Creek Mine,,,https://open.yukon.ca/information/publications/clinton-creek-mine-site-reports
information,New minerals legislation – engagement materials,"Discussion papers and infosheets related to the 2023 new minerals legislation.

Documents de consultation et fiches d’information sur la nouvelle législation sur les ressources minérales de 2023. Les documents en français suivent.",mining,,OGL-Yukon-2.0,2023-02-07 16:20:08,2024-05-16 10:52:12,,ENV,Environment,EnvironmentYukon@yukon.ca,,,,,https://open.yukon.ca/information/publications/new-minerals-legislation-–-engagement-materials
information,Yukon Advisory Council on Women’s Issues Annual Report 2021-22,"A record of meetings, events and actions taken by the Yukon Advisory Council on Women’s Issues for the stated year.","advisory council,ministerial advisory council,women's issues,yacwi",,OGL-Yukon-2.0,2023-02-09 17:54:56,2024-05-16 10:59:37,annual,Government of Yukon Women and Gender Equity Directorate,Government of Yukon Women and Gender Equity Directorate,stephanie.nevin@yukon.ca,https://open.yukon.ca/search?query=Yukon%20Advisory%20Council%20on%20Women%E2%80%99s%20Issues%20Annual%20Report&sort_by=search_api_relevance,Yukon,2021-04-01,2022-03-31,https://open.yukon.ca/information/publications/yukon-advisory-council-women’s-issues-annual-report-2021-22
information,2022–23 Budget,"Government of Yukon 2022–23 Budget.
This document was prepared by the Department of Finance under the direction of Management Board for the 1st Session of the 35th Legislature, Yukon Legislative Assembly. March 2022, Whitehorse, Yukon.","publication,2022-23,2022",,OGL-Yukon-2.0,2023-03-03 08:51:15,2023-03-03 10:40:20,,Finance,Online Communications and Products Analyst,michal.wojcik@yukon.ca,https://yukon.ca/budget,,,,https://open.yukon.ca/information/publications/2022–23-budget
information,2022–23 Operation and maintenance and capital estimates,"These budget documents represent the final printed publications which are the official record.
Prepared by the Department of Finance under the direction of Management Board.
1st Session of the 35th Legislature
Yukon Legislative Assembly
March 2022
Whitehorse, Yukon","publication,operation and maintenance main estimates,2022-23,2022",,OGL-Yukon-2.0,2023-03-03 09:14:36,2023-03-03 11:00:28,,Finance,Online Communications and Products Analyst,michal.wojcik@yukon.ca,https://yukon.ca/budget,,,,https://open.yukon.ca/information/publications/2022–23-operation-and-maintenance-and-capital-estimates-0
information,2022–23 Additional information and statistics,"This supplementary information was prepared by each department. It was released at the same time as the 2022–23 Budget.

For further details contact departments.","publication,2022-23,2022,additional information and statistics",,OGL-Yukon-2.0,2023-03-03 09:57:24,2023-03-03 10:07:42,,Finance,Online Communications and Products Analyst,michal.wojcik@yukon.ca,https://yukon.ca/budget,,,,https://open.yukon.ca/information/publications/2022–23-additional-information-and-statistics
information,2022–23 Supplementary estimates no. 1,"Prepared by the Department of Finance under the direction of Management Board.

1st Session of the 35th Legislature
Yukon Legislative Assembly
October 2022
Whitehorse, Yukon","publication,supplementary estimates 1,2022-23,2022",,OGL-Yukon-2.0,2023-03-03 10:44:00,2023-03-03 10:55:33,,Finance,Online Communications and Products Analyst,michal.wojcik@yukon.ca,https://yukon.ca/budget,,,,https://open.yukon.ca/information/publications/2022–23-supplementary-estimates-no-1
information,2022–23 Supplementary estimates no. 2,"Prepared by the Department of Finance under the direction of Management Board.

1st Session of the 35th Legislature
Yukon Legislative Assembly
March 2023
Whitehorse, Yukon","publication,supplementary estimates 2,2022-23,2022",,OGL-Yukon-2.0,2023-03-03 11:03:56,2023-03-03 11:19:48,,Finance,Online Communications and Products Analyst,michal.wojcik@yukon.ca,https://yukon.ca/budget,,,,https://open.yukon.ca/information/publications/2022–23-supplementary-estimates-no-2
information,Yukon Bathymetry Maps and Data,"*Distributed by Yukon department of environment from 1990s to 2010s*

The *Yukon Bathymetry Maps* and associated data have been removed from distribution due to excessively poor accuracy. This record remains in Open Data so there is a public record of the removal, the reasons for removal, and to provide a landing page for people searching for it.",data,english,OGL-Yukon-2.0,2023-03-07 13:10:27,2023-03-08 16:49:28,,"ENV - Technology, Innovation, and Mapping",Environment Geomatics Unit,env-geo-unit@yukon.ca,,,,,https://open.yukon.ca/information/publications/yukon-bathymetry-maps-and-data
information,Cannabis Wholesale Price List,These documents are the monthly wholesale cannabis price lists for products carried by the Yukon Liquor Corporation.,"business,price",,OGL-Yukon-2.0,2023-04-12 11:46:15,2023-04-13 12:11:33,monthly,Yukon Liquor Corporation,Yukon Liquor Corporation,yukon.liquor@yukon.ca,,Yukon,2020-11-01,2023-01-31,https://open.yukon.ca/information/publications/cannabis-wholesale-price-list
information,2 Wholesale liquor price lists,Wholesale liquor pricing by the Yukon Liquor Corporation,"yukon,liquor,price,wholesale",,OGL-Yukon-2.0,2023-04-13 10:25:53,2024-01-27 15:55:07,monthly,Yukon Liquor Corporation,Yukon Liquor Corporation,yukon.liquor@yukon.ca,,Yukon,2020-03-01,2022-03-31,https://open.yukon.ca/information/publications/2-wholesale-liquor-price-lists
information,Yukon Liquor Corporation special order liquor price lists,These documents are  special order liquor price lists for products that can be ordered from the Yukon Liquor Corporation.,"yukon,liquor,price",,OGL-Yukon-2.0,2023-04-13 11:12:52,2024-01-27 15:51:53,monthly,Yukon Liquor Corporation,Yukon Liquor Corporation,Yukon.liquor@yukon.ca,,Yukon,2020-03-01,2020-03-01,https://open.yukon.ca/information/publications/yukon-liquor-corporation-special-order-liquor-price-lists
information,Yukon Liquor Corporation retail liquor price lists,These documents are retail liquor price lists for products that can be ordered from the Yukon Liquor Corporation.,"yukon,liquor,price",,OGL-Yukon-2.0,2023-04-13 11:47:09,2024-01-27 15:54:46,monthly,Yukon Liquor Corporation,Yukon Liquor Corporation,Yukon.liquor@yukon.ca,,Yukon,2020-03-01,2022-03-31,https://open.yukon.ca/information/publications/yukon-liquor-corporation-retail-liquor-price-lists
information,Yukon Liquor Corporation maximum off-sales liquor price lists,These documents are maximum off-sales  liquor price lists for products that can be ordered from the Yukon Liquor Corporation.,"yukon,liquor,price",,OGL-Yukon-2.0,2023-04-13 12:13:14,2024-01-27 15:54:57,monthly,Yukon Liquor Corporation,Yukon Liquor Corporation,Yukon.liquor@yukon.ca,,Yukon,2020-03-01,2022-03-31,https://open.yukon.ca/information/publications/yukon-liquor-corporation-maximum-sales-liquor-price-lists
information,2023 Spring Sitting of the First Session - Briefing Note Binders,These briefing note binders were prepared by each department and provided to the respective Minister for the 2023 Spring Sitting of the First Session.,"2023,briefing binders,briefing notes,session binders,session notes,spring session",english,OGL-Yukon-2.0,2023-07-07 12:01:52,2024-07-30 13:12:08,,Executive Council Office,Executive Council Office / Policy and Planning,eco-policyunit@yukon.ca,,Yukon,,,https://open.yukon.ca/information/publications/2023-spring-sitting-first-session-briefing-note-binders
information,Water Resources Audit Reports,Water Resources Audits are conducted to assess the potential impacts to surface and groundwater quality and quantity from various undertakings that use or deposit waste to water.,"water,mining",,OGL-Yukon-2.0,2023-07-21 10:35:00,2025-02-26 09:09:31,annual,"Department of Environment, Water Resources Branch",Tyler Williams,tyler.williams@yukon.ca,,Various across Yukon,,,https://open.yukon.ca/information/publications/water-resources-audit-reports
information,2022–23 Supplementary estimates no. 3,"Prepared by the Department of Finance under the direction of Management Board.

1st Session of the 35th Legislature
Yukon Legislative Assembly
October 2023
Whitehorse, Yukon","publication,supplementary estimates 3,2022-23,2023",,OGL-Yukon-2.0,2023-10-04 15:04:04,2023-10-04 15:25:20,,Finance,Online Communications and Products Analyst,Michal.wojcik@yukon.ca,https://yukon.ca/budget,,,,https://open.yukon.ca/information/publications/2022–23-supplementary-estimates-no-3
data,List of registered Yukon societies,This is a list of all registered non-profits in the Yukon.,registry,english,OGL-Yukon-2.0,2023-11-01 15:41:40,2025-04-20 22:31:29,quarterly,CS - Societies,Kara Johancsik,kara.johancsik@yukon.ca,https://yukon.ca/en/yukon-societies,Yukon,2023-04-01,2024-03-31,https://open.yukon.ca/data/datasets/list-registered-yukon-societies
information,2021–22 Public Accounts,"Government of Yukon 2021–22 Yukon Public Accounts.
This document was prepared by the Department of Finance under the direction of Management Board for the 1st Session of the 35th Legislature, Yukon Legislative Assembly. October 2022, Whitehorse, Yukon.","publication,public accounts,2021,2021-22",,OGL-Yukon-2.0,2023-11-23 09:56:37,2025-01-19 08:59:01,,Finance,Online Communications and Products Analyst,Michal.wojcik@yukon.ca,,,,,https://open.yukon.ca/information/publications/2021–22-public-accounts
information,2022–23 Public Accounts,"Public Accounts for the Government of Yukon 2022–23 Budget.
This document was prepared by the Department of Finance under the direction of the Office of the Comptroller for the 1st Session of the 35th Legislature, Yukon Legislative Assembly. November 2023, Whitehorse, Yukon.","publication,public accounts,2022-23,2022",,OGL-Yukon-2.0,2023-11-28 08:35:35,2023-11-28 10:25:13,,Finance,Online Communications and Products Analyst,Michal.wojcik@yukon.ca,,,,,https://open.yukon.ca/information/publications/2022–23-public-accounts
information,2020 Yukon non-profit organization COVID-19 impact survey report,A survey for non-profit organizations measured the financial and operational impacts of the COVID-19 pandemic on the non-profit sector. This report summarizes the results. Tourism and Culture.,,,OGL-Yukon-2.0,2023-11-29 11:52:36,2023-11-29 11:54:01,,,,,,,,,https://open.yukon.ca/information/publications/2020-yukon-non-profit-organization-covid-19-impact-survey-report
information,2023 Fall Session - Briefing Note Binders,These briefing note binders were prepared by each department and provided to the respective Minister for the 2023 Fall Session.,"2023,briefing binders,briefing notes,session binders,session notes,fall session",english,OGL-Yukon-2.0,2023-12-04 12:53:05,2024-05-28 15:47:31,,Executive Council Office,Executive Council Office / Policy and Planning,eco-policyunit@yukon.ca,,,,,https://open.yukon.ca/information/publications/2023-fall-session-briefing-note-binders
information,2023–24 Budget,"Government of Yukon 2023–24 Budget.
This document was prepared by the Department of Finance under the direction of Management Board for the 1st Session of the 35th Legislature, Yukon Legislative Assembly. March 2023, Whitehorse, Yukon.","publication,budget,2023,2023-24",,OGL-Yukon-2.0,2024-03-05 09:16:31,2024-03-05 11:41:31,,Finance,Online Communications and Products Analyst,michal.wojcik@yukon.ca,https://yukon.ca/budget,,,,https://open.yukon.ca/information/publications/2023–24-budget
information,2023–24 Operation and maintenance and capital estimates,"These budget documents represent the final printed publications which are the official record. 
Prepared by the Department of Finance under the direction of Management Board.
1st Session of the 35th Legislature
Yukon Legislative Assembly
March 2023
Whitehorse, Yukon","publication,budget,operation and maintenance main estimates,capital main estimates,2023,2023-24",,OGL-Yukon-2.0,2024-03-05 09:56:25,2025-03-07 08:35:42,,Finance,Online Communications and Products Analyst,michal.wojcik@yukon.ca,https://yukon.ca/budget,,,,https://open.yukon.ca/information/publications/2023–24-operation-and-maintenance-and-capital-estimates
information,2023–24 Additional information and statistics,"This supplementary information was prepared by each department. It was released at the same time as the 2023–24 Budget.

For further details contact departments.","publication,budget,2023,2023-24,additional information and statistics",,OGL-Yukon-2.0,2024-03-05 10:53:00,2024-03-05 11:00:22,,Finance,On,michal.wojcik@yukon.ca,https://yukon.ca/budget,,,,https://open.yukon.ca/information/publications/2023–24-additional-information-and-statistics
information,2023–24 Supplementary estimates no. 1,"Prepared by the Department of Finance under the direction of Management Board.

1st Session of the 35th Legislature
Yukon Legislative Assembly
October 2023
Whitehorse, Yukon","publication,budget,supplementary estimates 1,2023,2023-24",,OGL-Yukon-2.0,2024-03-05 13:07:10,2024-03-05 13:55:41,,Finance,Online Communications and Products Analyst,michal.wojcik@yukon.ca,https://yukon.ca/budget,,,,https://open.yukon.ca/information/publications/2023–24-supplementary-estimates-no-1
information,2019 Wildland fire management bulletins,,,,OGL-Yukon-2.0,2024-03-07 14:10:40,2024-05-27 11:36:41,,,,,,,,,https://open.yukon.ca/information/publications/2019-wildland-fire-management-bulletins
information,2020 Wildland fire management bulletins,,,,OGL-Yukon-2.0,2024-03-07 15:30:56,2024-05-27 11:38:45,,,,,,,,,https://open.yukon.ca/information/publications/2020-wildland-fire-management-bulletins
information,2021 Wildland fire management bulletins,,,,OGL-Yukon-2.0,2024-03-07 15:37:35,2024-05-27 12:17:50,,,,,,,,,https://open.yukon.ca/information/publications/2021-wildland-fire-management-bulletins
information,2022 Wildland fire management bulletins,,,,OGL-Yukon-2.0,2024-03-07 16:26:08,2024-05-27 12:51:20,,,,,,,,,https://open.yukon.ca/information/publications/2022-wildland-fire-management-bulletins
information,2023 Wildland fire management bulletins,,,,OGL-Yukon-2.0,2024-03-07 16:39:48,2024-05-27 13:29:08,,,,,,,,,https://open.yukon.ca/information/publications/2023-wildland-fire-management-bulletins
information,2023–24 Supplementary estimates no. 2,"Prepared by the Department of Finance under the direction of Management Board.

1st Session of the 35th Legislature
Yukon Legislative Assembly
March 2024
Whitehorse, Yukon","publication,budget,supplementary estimates 2,2024,2023-24",,OGL-Yukon-2.0,2024-03-08 09:15:12,2024-03-08 09:39:42,,Finance,Online Communications and Products Analyst,Michal.wojcik@yukon.ca,https://yukon.ca/budget,,,,https://open.yukon.ca/information/publications/2023–24-supplementary-estimates-no-2
information,2024 Spring Sitting - Briefing Note Binders,These briefing note binders were prepared by each department and provided to the respective Minister for the 2024 Spring Sitting of Session.,"2024,briefing binders,briefing notes,session binders,session notes,spring session",english,OGL-Yukon-2.0,2024-05-28 16:19:51,2024-12-31 13:03:36,,ECO - Policy,ATIPP Office,atipp.office@yukon.ca,,,,,https://open.yukon.ca/information/publications/2024-spring-sitting-briefing-note-binders
information,Reports of the Chief Electoral Officer of Yukon on General Elections,"Elections Yukon produces an election report following each Territorial General Election. 

These reports include election results, the number of ballots cast for each candidate at each poll, information relating to the conduct of the election, and electoral processes in place at the time of the event.",,english,OGL-Yukon-2.0,2024-07-04 11:04:15,2025-05-07 11:26:33,,Elections Yukon,Colleen Madore,Colleen.Madore@electionsyukon.ca,https://electionsyukon.ca/,Yukon,,,https://open.yukon.ca/information/publications/reports-chief-electoral-officer-yukon-general-elections
information,Agriculture Branch Research,The Agriculture Branch produces research reports on agriculture and agronomy topics within the Yukon.,,english,OGL-Yukon-2.0,2024-07-11 14:56:07,2024-12-31 13:26:49,,EMR - Agriculture Branch,Jonathan Lucas,jonathan.lucas@yukon.ca,https://yukon.ca/en/places/agriculture-branch,,,,https://open.yukon.ca/information/publications/agriculture-branch-research
information,Annual report for 2022-2023,"Activity report on the administration of the ATIPP Act: April 1, 2022 to March 31, 2023","atipp_registry,annual reports",,OGL-Yukon-2.0,2024-07-18 13:33:43,2024-08-07 09:52:04,,ATIPP Office,ATIPP Office,atipp.office@yukon.ca,,,,,https://open.yukon.ca/access-information/documents/annual-report-2022-2023
data,Government of Yukon Human Resources (HR) metrics,"Time-based (yearly) metrics of Government of Yukon-wide Human Resources (HR) information. Produced by the People Metrics, Analytics and Projects branch of the Public Service Commission.",,,OGL-Yukon-2.0,2024-08-29 14:09:23,2024-08-29 14:13:09,,"PSC - People Metrics, Analytics and Projects branch",Public Service Commission,pscwebsite@yukon.ca,,,,,https://open.yukon.ca/data/datasets/government-yukon-human-resources-hr-metrics
information,Financial Administration Manual,"The purposes of this manual are to:

1.  explain the government’s overall financial processes in broad terms and the reasons for those processes;
2.  provide direction to the various departments and agencies of the government such that detailed interdepartmental/agency financial policies and procedures can be developed from a common and consistent base;
3.  provide common financial policies that must be adhered to by all government departments and agencies (subject to exclusion by legislation or Management Board Directive).

Published by the [Department of Finance](https://yukon.ca/en/department-finance).","policy,policies,financial",english,OGL-Yukon-2.0,2024-09-26 09:07:27,2025-04-10 14:50:24,ad_hoc,FIN - Office of the Comptroller,Online Communications and Products Analyst,Michal.Wojcik@yukon.ca,,,,,https://open.yukon.ca/information/publications/financial-administration-manual
information,2022 Yukon JCC - Territorial Court submissions,Submissions of the Government of Yukon and the Territorial Court Judiciary in relation to Territorial Court Judges and Justices of the Peace for the 2022 Yukon Judicial Compensation Commission.,"publication,policy",english,OGL-Yukon-2.0,2024-10-01 15:04:57,2024-10-01 15:56:22,,JUS - Policy and Communications,Jasmine Doll,Jasmine.Doll@yukon.ca,,,,,https://open.yukon.ca/information/publications/2022-yukon-jcc-territorial-court-submissions
information,Sexually Transmitted and Blood-Borne Infection Surveillance Reports,"These reports, produced twice annually, provide an overview of trends of some key reportable sexually transmitted and blood-borne infections (STBBIs) in Yukon (chlamydia, gonorrhea, hepatitis B, hepatitis C, and syphilis).","health,public health,health reports,population health",english,OGL-Yukon-2.0,2024-10-11 09:54:16,2024-10-11 10:42:43,,HSS - Population and Public Health Evidence and Evaluation (PPHEE) branch,Samantha Salter,HSS-PPHEE-PopHealthEpi-email@yukon.ca,,,,,https://open.yukon.ca/information/publications/sexually-transmitted-and-blood-borne-infection-surveillance-reports
information,Fleet Vehicle Agency annual reports,"The Fleet Vehicle Agency supplies vehicles to Government of Yukon departments and public agencies. The agency’s annual reports describe the services it provides, its accomplishments, its operations and financial situation.","annual reports,transportation",english,OGL-Yukon-2.0,2024-10-11 11:18:26,2024-10-11 11:26:30,annual,HPW - Fleet Vehicle Agency,Antoine Goulet,Antoine.Goulet@yukon.ca,https://yukon.ca/en/department-highways-public-works,Yukon,2020-04-01,2024-03-31,https://open.yukon.ca/information/publications/fleet-vehicle-agency-annual-reports
information,2023–24 Public Accounts,"Public Accounts for the Government of Yukon 2023–24 Budget.
This document was prepared by the Department of Finance under the direction of the Office of the Comptroller for the 1st Session of the 35th Legislature, Yukon Legislative Assembly. October 2024, Whitehorse, Yukon.","publication,budget,public accounts,2023,2023-24",english,OGL-Yukon-2.0,2024-10-24 14:04:58,2025-01-13 09:50:20,,Finance,Online Communications and Products Analyst,Michal.wojcik@yukon.ca,,,,,https://open.yukon.ca/information/publications/2023–24-public-accounts
information,Substance Use Surveillance Reports,"This report offers data on health-related harms from substance use in the Yukon and can be used to guide public health decisions, and will be updated quarterly. The report presents data from: Emergency Medical Services (EMS), hospital emergency departments (ED), hospital admissions, and the Chief Coroner.","health,public health,health reports,population health",english,OGL-Yukon-2.0,2024-11-20 10:58:37,2025-02-19 11:24:16,quarterly,HSS - Population and Public Health Evidence and Evaluation (PPHEE) branch,Samantha Salter,HSS-PPHEE-PopHealthEpi-email@yukon.ca,,,,,https://open.yukon.ca/information/publications/substance-use-surveillance-reports
information,General Administration Manual: Volume 2,"The purposes of this manual are to: 

1. outline Highways and Public Work's and other departments overall processes in broad terms and and include the rationale behind these processes; 
2. offer an understanding of the various departmental policies related to transportation, information management, and building operations, as well as other related responsibilities managed by the government;
3. provide a list of common policies within Highways and Public Works, along with other government departments and agencies, that must be followed, unless exempted by legislation or a Management Board Directive.

Published by the [Department of Highways and Public Works](https://yukon.ca/en/department-highways-public-works).","policy,policies",english,OGL-Yukon-2.0,2024-11-21 16:39:09,2024-11-21 16:57:14,ad_hoc,HPW - Policy and Communications,HPW - Policy and Communications,hpw-info@yukon.ca,,,,,https://open.yukon.ca/information/publications/general-administration-manual-volume-2
data,Teslin flood hazard maps,"<p>The <a href=""https://flood-atlas.service.yukon.ca/pages/final-flood-maps"">Teslin flood hazard mapping study</a> was completed between May 2023 and October 2024. Learn more by visiting the <a href=""https://flood-atlas.service.yukon.ca/pages/final-flood-maps"">Yukon Flood Atlas</a>.</p><p>In the Resources section below, you can find the project summary, technical report, “What We Heard” report, GIS data files, and flood maps for specific areas.</p><p>“AEP” in the flood map filenames below refers to “Annual Exceedance Probability”, the annual likelihood of a flood occurring, expressed as a percentage.</p><p>The flood scenarios used for mapping in the Yukon are the following:</p><ul><li>0.5% event (1-in-200 chance of occurring in any year),</li><li>1% event (1-in-100 chance of occurring in any year), and</li><li>5% event (1-in-20 chance of occurring in any year).</li></ul><p>For more information see <a href=""https://flood-atlas.service.yukon.ca/pages/flood-mapping"">What is flood mapping?</a> or email <a href=""mailto:floodmapping@yukon.ca"">FloodMapping@yukon.ca</a>.</p><h3>See also</h3><ul><li><a href=""https://open.yukon.ca/data/datasets/carmacks-flood-hazard-maps"">Carmacks flood hazard maps</a></li><li><a href=""https://open.yukon.ca/data/datasets/southern-lakes-flood-hazard-maps"">Southern Lakes flood hazard maps</a></li></ul>","flood atlas,flood mapping,flood maps,flooding",,OGL-Yukon-2.0,2024-12-12 09:55:51,2024-12-12 09:58:53,,Geomatics Yukon,Geomatics Yukon,Geomatics.Help@yukon.ca,https://flood-atlas.service.yukon.ca/pages/final-flood-maps,"Teslin, Yukon",,,https://open.yukon.ca/data/datasets/teslin-flood-hazard-maps
data,Southern Lakes flood hazard maps,"<p>The <a href=""https://flood-atlas.service.yukon.ca/pages/final-flood-maps"">Southern Lakes flood hazard mapping study</a> was completed between November 2022 and April 2024. Learn more by visiting the <a href=""https://flood-atlas.service.yukon.ca/pages/final-flood-maps"">Yukon Flood Atlas</a>.</p><p>In the Resources section below, you can find the project summary, technical report, “What We Heard” report, GIS data files, and flood maps for specific areas.</p><p>“AEP” in the flood map filenames below refers to “Annual Exceedance Probability”, the annual likelihood of a flood occurring, expressed as a percentage.</p><p>The flood scenarios used for mapping in the Yukon are the following:</p><ul><li>0.5% event (1-in-200 chance of occurring in any year),</li><li>1% event (1-in-100 chance of occurring in any year), and</li><li>5% event (1-in-20 chance of occurring in any year).</li></ul><p>For more information see <a href=""https://flood-atlas.service.yukon.ca/pages/flood-mapping"">What is flood mapping?</a> or email <a href=""mailto:floodmapping@yukon.ca"">FloodMapping@yukon.ca</a>.</p><h3>See also</h3><ul><li><a href=""https://open.yukon.ca/data/datasets/carmacks-flood-hazard-maps"">Carmacks flood hazard maps</a></li><li><a href=""https://open.yukon.ca/data/datasets/teslin-flood-hazard-maps"">Teslin flood hazard maps</a></li></ul>","flood atlas,flood mapping,flood maps,flooding",,OGL-Yukon-2.0,2024-12-12 09:55:51,2024-12-12 09:58:34,,Geomatics Yukon,Geomatics Yukon,Geomatics.Help@yukon.ca,https://flood-atlas.service.yukon.ca/pages/final-flood-maps,"Southern Lakes, Yukon",,,https://open.yukon.ca/data/datasets/southern-lakes-flood-hazard-maps
data,Carmacks flood hazard maps,"<p>The <a href=""https://flood-atlas.service.yukon.ca/pages/final-flood-maps"">Carmacks flood hazard mapping study</a> was completed between April 2023 and May 2024. Learn more by visiting the <a href=""https://flood-atlas.service.yukon.ca/pages/final-flood-maps"">Yukon Flood Atlas</a>.</p><p>In the Resources section below, you can find the project summary, technical report, “What We Heard” report, GIS data files, and flood maps for specific areas.</p><p>“AEP” in the flood map filenames below refers to “Annual Exceedance Probability”, the annual likelihood of a flood occurring, expressed as a percentage.</p><p>The flood scenarios used for mapping in the Yukon are the following:</p><ul><li>0.5% event (1-in-200 chance of occurring in any year),</li><li>1% event (1-in-100 chance of occurring in any year), and</li><li>5% event (1-in-20 chance of occurring in any year).</li></ul><p>For more information see <a href=""https://flood-atlas.service.yukon.ca/pages/flood-mapping"">What is flood mapping?</a> or email <a href=""mailto:floodmapping@yukon.ca"">FloodMapping@yukon.ca</a>.</p><h3>See also</h3><ul><li><a href=""https://open.yukon.ca/data/datasets/southern-lakes-flood-hazard-maps"">Southern Lakes flood hazard maps</a></li><li><a href=""https://open.yukon.ca/data/datasets/teslin-flood-hazard-maps"">Teslin flood hazard maps</a></li></ul>","flood atlas,flood mapping,flood maps,flooding",,OGL-Yukon-2.0,2024-12-12 09:55:51,2024-12-12 09:58:01,,Geomatics Yukon,Geomatics Yukon,Geomatics.Help@yukon.ca,https://flood-atlas.service.yukon.ca/pages/final-flood-maps,"Carmacks, Yukon",,,https://open.yukon.ca/data/datasets/carmacks-flood-hazard-maps
information,2024 Fall Sitting - Briefing Note Binders,These briefing note binders were prepared by each department and provided to the respective Minister for the 2024 Fall Sitting of Session.,"2024,briefing binders,briefing notes,session binders,session notes,fall session",english,OGL-Yukon-2.0,2024-12-31 12:57:41,2025-03-14 13:15:06,,ECO - Policy,ATIPP Office,atipp.office@yukon.ca,,,,,https://open.yukon.ca/information/publications/2024-fall-sitting-briefing-note-binders
information,Palliative Care Resource Team Newsletter,Past newsletters from the [Yukon Palliative Care Resource Team](https://yukon.ca/en/palliative-care).,health,english,OGL-Yukon-2.0,2025-01-09 15:53:43,2025-01-09 16:05:08,,HSS - Palliative Care Resource Team,"Yukon Palliative Care Resource Team, Continuing Care, Care and Community",palliativecare@yukon.ca,,Yukon,2022-07-01,2024-10-01,https://open.yukon.ca/information/publications/palliative-care-resource-team-newsletter
information,"Deputy Ministers’ Report to the Premier on the Truth and Reconciliation Commission of Canada Report – “Honouring the Truth, Reconciling for the Future”","This report is a Deputy Ministers’ Report to the Premier on the [Truth and Reconciliation Commission (TRC) report entitled “Honouring the Truth, Reconciling for the Future”](https://nctr.ca/records/reports/#trc-reports), released in June 2015.  

To support the Government of Yukon’s participation in a collaborative planning process with First Nations, Deputy Ministers were tasked with reviewing the TRC report, assessing work completed to date and identifying areas where more work is required.",first nations,english,OGL-Yukon-2.0,2025-01-10 13:46:58,2025-01-10 13:51:08,,ECO - Aboriginal Relations,ECO - Aboriginal Relations,aboriginal.relations@yukon.ca,,Yukon,2016-01-12,2016-01-12,https://open.yukon.ca/information/publications/deputy-ministers’-report-premier-truth-and-reconciliation-commission-canada
information,2024–25 Operation and maintenance and capital estimates,"These budget documents represent the final printed publications which are the official record.
Prepared by the Department of Finance under the direction of Management Board.
1st Session of the 35th Legislature
Yukon Legislative Assembly
March 2024
Whitehorse, Yukon","publication,budget,operation and maintenance main estimates,capital main estimates,2024,2024-25",english,OGL-Yukon-2.0,2025-03-07 08:39:36,2025-03-07 10:16:02,,Finance,Online Communications and Products Analyst,michal.wojcik@yukon.ca,https://yukon.ca/budget,,,,https://open.yukon.ca/information/publications/2024–25-operation-and-maintenance-and-capital-estimates
information,2024–25 Budget,"Government of Yukon 2024–25 Budget.
This document was prepared by the Department of Finance under the direction of Management Board for the 1st Session of the 35th Legislature, Yukon Legislative Assembly. March 2024, Whitehorse, Yukon.","publication,budget,2024,2024-25",english,OGL-Yukon-2.0,2025-03-07 10:18:09,2025-03-11 07:09:47,,Finance,Online Communications and Products Analyst,michal.wojcik@yukon.ca,https://yukon.ca/budget,,,,https://open.yukon.ca/information/publications/2024–25-budget
information,2024–25 Supplementary estimates no. 1,"Prepared by the Department of Finance under the direction of Management Board.

1st Session of the 35th Legislature
Yukon Legislative Assembly
October 2024
Whitehorse, Yukon","publication,budget,supplementary estimates 1,2024,2024-25",english,OGL-Yukon-2.0,2025-03-07 10:43:08,2025-03-07 11:06:10,,Finance,Online Communications and Products Analyst,michal.wojcik@yukon.ca,https://yukon.ca/budget,,,,https://open.yukon.ca/information/publications/2024–25-supplementary-estimates-no-1
information,2024–25 Supplementary estimates no. 2,"Prepared by the Department of Finance under the direction of Management Board.

1st Session of the 35th Legislature
Yukon Legislative Assembly
March 2025
Whitehorse, Yukon","publication,budget,supplementary estimates 2,2024-25",english,OGL-Yukon-2.0,2025-03-07 11:21:00,2025-03-07 11:36:19,,Finance,Online Communications and Products Analyst,michal.wojcik@yukon.ca,https://yukon.ca/budget,,,,https://open.yukon.ca/information/publications/2024–25-supplementary-estimates-no-2
