"SCHEMA_TYPE","NAME","DESCRIPTION","FORMAT","CREATED","LAST_MODIFIED","DOC_SIZE","URL","URL_TYPE","PARENT_ID","DKAN_PARENT_DATASET_NODE_ID","DKAN_PARENT_DATASET_TITLE","DKAN_RESOURCE_NODE_ID","DKAN_URI"
"information","Report ","File is 3.49 MB",".PDF","2011-05-20 01:05:56","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg95.pdf","",42189,"","","",""
"information","Report","File is 12.97 MB",".PDF","2011-05-20 01:05:36","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg96.pdf","",42190,"","","",""
"information","Report ","File is 24.16 MB",".PDF","2013-02-07 12:02:48","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg97/YEG_1997.pdf","",42191,"","","",""
"information","Report ","File is 8.39 MB",".PDF","2011-05-20 01:05:45","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/ygeology/yukon_geol_vol2.pdf","",42192,"","","",""
"information","Report ","File is 24.36 MB",".PDF","2011-11-02 11:11:17","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg98/YEG_1998.pdf","",42193,"","","",""
"information","Report ","File is 13.17 MB",".PDF","2011-05-20 01:05:56","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/ygeology/yukon_geol_vol1.pdf","",42194,"","","",""
"information","Report","File is 8.36 MB",".PDF","2013-08-16 02:08:01","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg98/YEG_1998_OV.pdf","",42195,"","","",""
"information","Report","File is 2.37 MB",".PDF","2011-05-19 03:05:33","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/MPERG/2007/2007_3.pdf","",42196,"","","",""
"information","Summary ","File is .01 MB",".PDF","2011-05-19 03:05:33","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/MPERG/2007/2007_3_summary.pdf","",42196,"","","",""
"information","Report","File is 3.05 MB",".PDF","2011-05-19 04:05:27","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/MPERG/2007/2007_4.pdf","",42197,"","","",""
"information","Summary","File is .01 MB",".PDF","2012-10-29 01:10:03","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/MPERG/2007/2007_4_summary.pdf","",42197,"","","",""
"information","Report ","","","2013-08-14 03:08:20","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg99/YEG_1999.pdf","",42198,"","","",""
"information","Report","File is 7.82 MB",".PDF","2013-08-14 03:08:45","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg99/YEG_1999_OV.pdf","",42199,"","","",""
"information","Report ","","","2011-11-02 11:11:40","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg00/YEG_2000.pdf","",42200,"","","",""
"information","YEG2000_OV","File is 2.98 MB",".PDF","2013-08-08 10:08:01","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg00/YEG2000_OV.pdf","",42201,"","","",""
"information","Report ","File is 1.92 MB",".PDF","2011-05-24 12:05:10","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg01/02-burke_lebarge.pdf","",42202,"","","",""
"information","Report ","File is 16.12 MB",".PDF","2011-11-02 11:11:11","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg01/YEG_2001.pdf","",42203,"","","",""
"information","Report ","File is 5.03 MB",".PDF","2011-05-24 12:05:09","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yquaternary/yuk_quat_geol97_vol2.pdf","",42204,"","","",""
"information","Report","File is 1.97 MB",".PDF","2011-09-07 08:09:03","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/bulletin/bulletin1.pdf","",42205,"","","",""
"information","Map","File is 9.69 MB",".PDF","2014-02-05 09:02:26","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2009/of2009-9.pdf","",42206,"","","",""
"information","Map","File is 13.56 MB",".PDF","2014-02-04 10:02:40","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2009/of2009-8.pdf","",42208,"","","",""
"information","Map","File is 18.77 MB",".PDF","2014-01-31 10:01:16","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2009/of2009-10.pdf","",42209,"","","",""
"information","Map","File is 15.78 MB",".PDF","2014-01-31 10:01:34","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2009/of2009-12.pdf","",42210,"","","",""
"information","Map","File is 12.24 MB",".PDF","2014-01-31 10:01:21","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2009/of2009-14.pdf","",42211,"","","",""
"information","Map","File is 19.11 MB",".PDF","2014-01-31 10:01:28","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2009/of2009-16.pdf","",42212,"","","",""
"information","Bulletin","File is 6.61 MB",".PDF","2011-05-18 01:05:00","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/bulletin/bulletin2.pdf","",42213,"","","",""
"information","Open File","File is 3.83 MB",".PDF","2012-09-04 12:09:35","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/1988/of1988_2b.pdf","",42214,"","","",""
"information","Open File","File is 4.39 MB",".PDF","2012-09-04 12:09:35","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/1988/of1988_2a.pdf","",42214,"","","",""
"information","Bulletin","File is 7.71 MB",".PDF","2011-05-20 10:05:04","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/bulletin/bulletin8.pdf","",42215,"","","",""
"information","Bulletin","File is 6.72 MB",".PDF","2011-05-20 09:05:28","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/bulletin/bulletin7.pdf","",42216,"","","",""
"information","Map","File is 2.07 MB",".PDF","2011-09-26 11:09:41","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/1992/of1992_3.pdf","",42217,"","","",""
"information","Map","File is 6.05 MB",".PDF","2014-01-20 09:01:24","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2006/of2006_1.pdf","",42219,"","","",""
"information","Brochure ","File is 3.15 MB",".PDF","2011-06-01 04:06:44","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/brochures/copperbelt_booklet.pdf","",42220,"","","",""
"information","Report","File is 21.77 MB",".PDF","2016-10-12 03:10:28","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2006/of2006_2_reduced.pdf","",42221,"","","",""
"information","Report and maps","","","2014-01-28 11:01:12","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2006/of2006_2.pdf","",42221,"","","",""
"information","Bulletin ","File is 8 MB",".PDF","2011-05-20 09:05:00","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/bulletin/bulletin4.pdf","",42222,"","","",""
"information","Bulletin ","File is 7.64 MB",".PDF","2011-05-20 09:05:00","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/bulletin/bulletin4_colour.PDF","",42222,"","","",""
"information","Report ","File is 5.26 MB",".PDF","2011-05-20 09:05:01","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/bulletin/bulletin3.pdf","",42223,"","","",""
"information","Report ","File is .53 MB",".PDF","2011-06-01 04:06:57","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg05/20_symons.pdf","",42224,"","","",""
"information","Bulletin","File is 7.83 MB",".PDF","2017-11-28 08:11:53","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/bulletin/bulletin9.pdf","",42225,"","","",""
"information","Map","File is 1.71 MB",".PDF","2017-11-28 08:11:57","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/geoscience_map/1997/gm1997_3.pdf","",42225,"","","",""
"information","Map","File is 1.65 MB",".PDF","2017-11-28 08:11:56","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/geoscience_map/1997/gm1997_2.pdf","",42225,"","","",""
"information","Report ","File is 5.35 MB",".PDF","2011-05-17 02:05:30","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/1994/of1994_2(t).pdf","",42226,"","","",""
"information","Report ","File is 1 MB",".PDF","2011-06-01 04:06:08","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg05/19_rasmussen.pdf","",42227,"","","",""
"information","Map1996-1","File is 1.46 MB",".PDF","2011-10-14 12:10:41","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/geoscience_map/1996/gm1996_1.pdf","",42228,"","","",""
"information","Map1996-2","File is 1.68 MB",".PDF","2011-10-14 12:10:42","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/geoscience_map/1996/gm1996_2.pdf","",42228,"","","",""
"information","Map1996-3","File is 1.32 MB",".PDF","2011-10-14 12:10:42","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/geoscience_map/1996/gm1996_3.pdf","",42228,"","","",""
"information","Map1996-4","File is 1.12 MB",".PDF","2011-10-14 12:10:42","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/geoscience_map/1996/gm1996_4.pdf","",42228,"","","",""
"information","Map1996-5","File is 1.51 MB",".PDF","2011-10-14 12:10:42","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/geoscience_map/1996/gm1996_5.pdf","",42228,"","","",""
"information","Package ","Report and five Geoscience Maps 1996-1, 1996-2, 1996-3, 1996-4, 1996-5","","2011-10-14 12:10:42","2014-02-10 11:02:43","","","",42228,"","","",""
"information","Report ","File is 10.92 MB",".PDF","2011-10-14 12:10:42","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/bulletin/bulletin6.pdf","",42228,"","","",""
"information","Report ","File is .75 MB",".PDF","2011-09-12 01:09:10","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg05/18_pigage.pdf","",42229,"","","",""
"information","Report ","File is .58 MB",".PDF","2011-06-01 04:06:44","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg05/17_mortensen.pdf","",42230,"","","",""
"information","CD","database in Microsoft Access 2000 format CD-ROM","","2011-07-22 11:07:06","2014-02-06 03:02:55","","","",42231,"","","",""
"information","Regional Geochemical Surveys (RGS) - Excel","","","2021-01-05 08:01:49","2021-02-19 04:02:08","","https://ygsftp.gov.yk.ca/YGSIDS/compilations/RGS_Reanalysis/November_2020/Regional_Geochemical_Surveys_RGS_250k.xls.zip","",42232,"","","",""
"information","Regional Geochemical Surveys (RGS) - FGDB","","","2021-01-05 08:01:49","2021-02-19 04:02:08","","https://ygsftp.gov.yk.ca/YGSIDS/compilations/RGS_Reanalysis/November_2020/Regional_Geochemical_Surveys_RGS_250k.gdb.zip","",42232,"","","",""
"information","Report ","File is .71 MB",".PDF","2011-06-02 09:06:53","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg05/w16-mortensen.pdf","",42233,"","","",""
"information","Report ","File is .91 MB",".PDF","2011-06-02 09:06:49","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg05/w15-milidragovic.pdf","",42235,"","","",""
"information","Report","File is 13.61 MB",".PDF","2011-05-19 01:05:10","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/MPERG/2002/2002_4.pdf","",42237,"","","",""
"information","digital files","Zip file (324 MB) contains digital information.","","2018-10-15 08:10:00","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2003/of2003_7d.zip","",42238,"","","",""
"information","database","File is 7.32 MB",".ZIP","2018-10-15 08:10:35","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2003/of2003_8d.zip","",42239,"","","",""
"information","Digital Geology","Two projections: UTM coordinate system and Albers equal area. vector digital data","","2011-10-24 01:10:02","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2003/of2003_9d.zip","",42240,"","","",""
"information","report and data","File is 17.01 MB",".ZIP","2014-02-07 01:02:43","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2003/of2003_10d.zip","",42241,"","","",""
"information","Report ","File is 2.31 MB",".PDF","2011-05-19 01:05:29","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/MPERG/2002/2002_6.pdf","",42242,"","","",""
"information","Report","File is .79 MB",".PDF","2011-05-19 01:05:21","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/MPERG/2003/2003_1.pdf","",42243,"","","",""
"information","Map","File is 4.16 MB",".PDF","2018-08-23 10:08:32","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/geoscience_map/2003/gm2003_4.pdf","",42244,"","","",""
"information","Report","File is .47 MB",".PDF","2011-05-19 01:05:15","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/MPERG/2003/2003_2.pdf","",42245,"","","",""
"information","Map","File is 5.55 MB",".PDF","2018-10-15 09:10:25","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2003/of2003_12/of2003_12.pdf","",42246,"","","",""
"information","Index","File is 3.09 MB",".PDF","2013-10-08 04:10:22","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2003/of2003_11d/index/tract_numbers_index_map.pdf","",42247,"","","",""
"information","Index","File is .01 MB",".PDF","2013-10-08 04:10:24","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2003/of2003_11d/index/models_per_tract_table.pdf","",42247,"","","",""
"information","Map","File is 1.88 MB",".PDF","2013-10-08 04:10:35","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2003/of2003_11d/maps/werneckebx_deposit_model2003.pdf","",42247,"","","",""
"information","Map","File is 2.14 MB",".PDF","2013-10-08 04:10:37","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2003/of2003_11d/maps/pbznskarn_deposit_model2003.pdf","",42247,"","","",""
"information","Map","File is 2.18 MB",".PDF","2013-10-08 04:10:38","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2003/of2003_11d/maps/polymetallicvns_deposit_model2003.pdf","",42247,"","","",""
"information","Map","File is 1.66 MB",".PDF","2013-10-08 04:10:32","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2003/of2003_11d/maps/uporphyry_deposit_model2003.pdf","",42247,"","","",""
"information","Map","File is 2.08 MB",".PDF","2013-10-08 04:10:33","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2003/of2003_11d/maps/vms_deposit_model2003.pdf","",42247,"","","",""
"information","Map","File is 2.08 MB",".PDF","2013-10-08 04:10:34","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2003/of2003_11d/maps/vms_deposit_model2003.pdf","",42247,"","","",""
"information","Map","File is 1.98 MB",".PDF","2013-10-08 04:10:31","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2003/of2003_11d/maps/stratiformbarite_deposit_model2003.pdf","",42247,"","","",""
"information","Map","File is 1.69 MB",".PDF","2013-10-08 04:10:30","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2003/of2003_11d/maps/snskarn_deposit_model2003.pdf","",42247,"","","",""
"information","Map","File is 2.18 MB",".PDF","2013-10-08 03:10:30","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2003/of2003_11d/maps/epithermal_deposit_model2003.pdf","",42247,"","","",""
"information","Map","File is 1.76 MB",".PDF","2013-10-08 04:10:24","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2003/of2003_11d/maps/cuporphyry_deposit_model2003.pdf","",42247,"","","",""
"information","Map","File is 2.14 MB",".PDF","2013-10-08 04:10:25","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2003/of2003_11d/maps/cuskarn_deposit_model2003.pdf","",42247,"","","",""
"information","Map","File is 2.17 MB",".PDF","2013-10-08 03:10:32","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2003/of2003_11d/maps/manto_deposit_model2003.pdf","",42247,"","","",""
"information","Map","File is 1.95 MB",".PDF","2013-10-08 03:10:43","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2003/of2003_11d/maps/auqtzvn_deposit_model2003.pdf","",42247,"","","",""
"information","Map","File is 2.12 MB",".PDF","2013-10-08 03:10:43","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2003/of2003_11d/maps/carlin_deposit_model2003.pdf","",42247,"","","",""
"information","Map","File is 1.85 MB",".PDF","2013-10-08 04:10:26","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2003/of2003_11d/maps/feformation_deposit_model2003.pdf","",42247,"","","",""
"information","Map","File is 1.66 MB",".PDF","2013-10-08 04:10:27","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2003/of2003_11d/maps/moporphyry_deposit_model2003.pdf","",42247,"","","",""
"information","Map","File is 2.18 MB",".PDF","2013-10-08 04:10:28","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2003/of2003_11d/maps/plutonicau_deposit_model2003.pdf","",42247,"","","",""
"information","Map","File is 2.18 MB",".PDF","2013-10-08 04:10:29","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2003/of2003_11d/maps/sedex_deposit_model2003.pdf","",42247,"","","",""
"information","Maps and report","Zip file (45 MB) contains report, maps and index.","","2018-10-15 09:10:15","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2003/of2003_11d.zip","",42247,"","","",""
"information","Report","File is .4 MB",".PDF","2013-10-08 04:10:11","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2003/of2003_11d/report/Report_v2.pdf","",42247,"","","",""
"information","Report","File is 2.74 MB",".PDF","2013-10-08 04:10:41","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2003/of2003_11d/of2003_11d.pdf","",42247,"","","",""
"information","Report","File is 3.83 MB",".PDF","2012-10-29 01:10:32","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/MPERG/2003/2003_3.pdf","",42248,"","","",""
"information","Map","File is 14.97 MB",".PDF","2011-11-02 12:11:56","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2004/of2004_4.pdf","",42249,"","","",""
"information","Map","File is 21.69 MB",".PDF","2011-11-02 12:11:12","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2004/of2004_5.pdf","",42250,"","","",""
"information","Map","File is 10.68 MB",".PDF","2011-11-02 03:11:54","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2004/of2004_6.pdf","",42251,"","","",""
"information","Map","File is 10.84 MB",".PDF","2011-11-02 03:11:37","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/openfile/2004/of2004_7.pdf","",42252,"","","",""
"information","Report ","","","2011-11-02 11:11:38","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg03/YEG_2003.pdf","",42253,"","","",""
"information","Map","File is 4.56 MB",".PDF","2018-10-15 10:10:57","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2004/of2004_1.pdf","",42254,"","","",""
"information","Map","File is 3.98 MB",".PDF","2018-10-15 10:10:10","2021-03-02 04:03:05","","https://ygsftp.gov.yk.ca/publications/openfile/2004/of2004_2.pdf","",42255,"","","",""
"information","Map","File is 3.73 MB",".PDF","2018-10-15 10:10:29","2021-03-02 04:03:04","","https://ygsftp.gov.yk.ca/publications/openfile/2004/of2004_3.pdf","",42256,"","","",""
"information","Report ","File is .61 MB",".PDF","2011-06-02 09:06:15","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg05/14_lowey.pdf","",42257,"","","",""
"information","Report ","File is .96 MB",".PDF","2011-06-02 10:06:56","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg05/13_long.pdf","",42258,"","","",""
"information","Report","File is 2.2 MB",".PDF","2011-06-02 10:06:18","2021-03-02 04:03:03","","https://ygsftp.gov.yk.ca/publications/yeg/yeg05/12_lipovsky.pdf","",42259,"","","",""
